ListingId	EventId	StartDateTime	EndDateTime	EventType
178864353	113518084	2020-11-10T15:40:00	2020-11-10T15:55:00	EXHIBITION
178853796	113517307	2020-11-10T15:45:00	2020-11-10T16:00:00	EXHIBITION
178787490	113529677	2020-11-10T15:45:00	2020-11-10T16:00:00	EXHIBITION
178804628	113489532	2020-11-10T16:00:00	2020-11-10T16:15:00	EXHIBITION
178861776	113509979	2020-11-10T16:00:00	2020-11-10T16:15:00	EXHIBITION
178829105	113525428	2020-11-10T16:00:00	2020-11-10T16:15:00	EXHIBITION
178787031	113519584	2020-11-10T16:15:00	2020-11-10T16:25:00	EXHIBITION
178787932	113523018	2020-11-10T16:25:00	2020-11-10T16:40:00	EXHIBITION
178880758	113502830	2020-11-10T16:30:00	2020-11-10T16:45:00	EXHIBITION
178871995	113527431	2020-11-10T16:30:00	2020-11-10T17:00:00	EXHIBITION
178871860	113529657	2020-11-10T16:30:00	2020-11-10T16:40:00	EXHIBITION
178863929	113546579	2020-11-10T16:30:00	2020-11-10T16:45:00	EXHIBITION
178791998	113547759	2020-11-10T16:30:00	2020-11-10T16:45:00	EXHIBITION
178864858	113537122	2020-11-10T16:45:00	2020-11-10T17:00:00	EXHIBITION
178851484	113518989	2020-11-10T17:00:00	2020-11-10T17:15:00	EXHIBITION
178866712	113522346	2020-11-10T17:00:00	2020-11-10T17:20:00	EXHIBITION
178866242	113522365	2020-11-10T17:00:00	2020-11-10T17:20:00	EXHIBITION
178866299	113522382	2020-11-10T17:00:00	2020-11-10T17:20:00	EXHIBITION
178886247	113545472	2020-11-10T17:00:00	2020-11-10T17:30:00	EXHIBITION
178877622	113486879	2020-11-10T17:15:00	2020-11-10T17:30:00	EXHIBITION
178898069	113548182	2020-11-10T17:15:00	2020-11-10T17:30:00	EXHIBITION
178855989	113438867	2020-11-11T09:00:00	2020-11-11T09:15:00	EXHIBITION
178885244	113517974	2020-11-11T10:00:00	2020-11-11T10:15:00	EXHIBITION
178885438	113526773	2020-11-11T10:30:00	2020-11-11T10:45:00	EXHIBITION
178893248	113522941	2020-11-11T10:50:00	2020-11-11T11:05:00	EXHIBITION
178872210	113502943	2020-11-11T11:15:00	2020-11-11T11:30:00	EXHIBITION
178881524	113517781	2020-11-11T11:30:00	2020-11-11T11:45:00	EXHIBITION
178867818	113549138	2020-11-11T11:30:00	2020-11-11T11:45:00	EXHIBITION
178890547	113521702	2020-11-11T12:00:00	2020-11-11T12:15:00	EXHIBITION
178787292	113521703	2020-11-11T12:00:00	2020-11-11T12:15:00	EXHIBITION
178826969	113530158	2020-11-11T12:00:00	2020-11-11T12:15:00	EXHIBITION
178868681	113521708	2020-11-11T12:15:00	2020-11-11T12:30:00	EXHIBITION
178787490	113529679	2020-11-11T12:15:00	2020-11-11T12:30:00	EXHIBITION
178759222	113517536	2020-11-11T12:20:00	2020-11-11T12:35:00	EXHIBITION
178871875	113527336	2020-11-11T12:30:00	2020-11-11T12:45:00	EXHIBITION
178886998	113533505	2020-11-11T12:30:00	2020-11-11T12:45:00	EXHIBITION
178899268	113549349	2020-11-11T12:45:00	2020-11-11T13:00:00	EXHIBITION
178853580	113554164	2020-11-11T12:45:00	2020-11-11T13:00:00	EXHIBITION
178817310	113531532	2020-11-11T12:50:00	2020-11-11T13:05:00	EXHIBITION
178842209	113517535	2020-11-11T13:00:00	2020-11-11T13:15:00	EXHIBITION
178837984	113523012	2020-11-11T13:00:00	2020-11-11T13:15:00	EXHIBITION
178837983	113525427	2020-11-11T13:00:00	2020-11-11T13:15:00	EXHIBITION
178842062	113531320	2020-11-11T13:00:00	2020-11-11T13:15:00	EXHIBITION
178829105	113537801	2020-11-11T13:10:00	2020-11-11T13:25:00	EXHIBITION
178851432	113531321	2020-11-11T13:30:00	2020-11-11T13:45:00	EXHIBITION
178826774	113502894	2020-11-11T13:45:00	2020-11-11T14:00:00	EXHIBITION
178842690	113529672	2020-11-11T13:45:00	2020-11-11T14:00:00	EXHIBITION
178847626	113531530	2020-11-11T13:45:00	2020-11-11T14:00:00	EXHIBITION
178878478	113521705	2020-11-11T14:00:00	2020-11-11T14:20:00	EXHIBITION
178883194	113511312	2020-11-11T14:30:00	2020-11-11T14:45:00	EXHIBITION
178866348	113517538	2020-11-11T15:15:00	2020-11-11T15:30:00	EXHIBITION
178788502	113552086	2020-11-11T15:40:00	2020-11-11T15:55:00	EXHIBITION
178842004	113523655	2020-11-11T15:45:00	2020-11-11T16:00:00	EXHIBITION
178812775	113519149	2020-11-11T16:00:00	2020-11-11T16:30:00	EXHIBITION
178853812	113546654	2020-11-11T16:00:00	2020-11-11T16:15:00	EXHIBITION
178884567	113549782	2020-11-11T16:00:00	2020-11-11T16:20:00	EXHIBITION
178822322	113549931	2020-11-11T16:00:00	2020-11-11T16:15:00	EXHIBITION
178826963	113523426	2020-11-11T16:15:00	2020-11-11T16:30:00	EXHIBITION
178841185	113547089	2020-11-11T16:20:00	2020-11-11T16:35:00	EXHIBITION
178857429	113438865	2020-11-11T16:30:00	2020-11-11T17:00:00	EXHIBITION
178886039	113529503	2020-11-11T16:30:00	2020-11-11T16:45:00	EXHIBITION
178866848	113529674	2020-11-11T16:30:00	2020-11-11T16:45:00	EXHIBITION
178818260	113529844	2020-11-11T16:30:00	2020-11-11T16:45:00	EXHIBITION
178838646	113530598	2020-11-11T16:30:00	2020-11-11T16:45:00	EXHIBITION
178901506	113549361	2020-11-11T16:30:00	2020-11-11T16:45:00	EXHIBITION
178901820	113552705	2020-11-11T16:30:00	2020-11-11T16:45:00	EXHIBITION
178890150	113517545	2020-11-11T16:45:00	2020-11-11T17:00:00	EXHIBITION
178895142	113524348	2020-11-11T16:45:00	2020-11-11T17:00:00	EXHIBITION
178871604	113537104	2020-11-11T16:45:00	2020-11-11T17:00:00	EXHIBITION
178842056	113546651	2020-11-11T16:45:00	2020-11-11T17:15:00	EXHIBITION
