id	type	ListingDate	PriceLabel	SoldDate	SoldPrice	Beds	Baths	Cars	EER	PlotSize	Agency.Name	Slug
56506	House	2022-04-07	$550,000 - $600,000	2022-04-07	$590,000	3	1	1			My Agent Christine Ewin	60-riverview-crescent-catalina-nsw-2536
56510	Unit	2022-04-07	$429,000	2022-07-12	$410,000	2	1	1			Elders Real Estate Batemans Bay	1-25-wharf-road-north-batemans-bay-nsw-2536
56517	House	2022-04-07	NEW PRICE - $930,000	2022-07-15	$875,000	4	1	2		835.0	Fraser-Gray Real Estate	25-river-road-mossy-point-nsw-2537
56523	House	2022-04-07	Contact Agent	2022-07-29	$1,275,000	5	5	2		624.0	Smile Elite	132-pioneer-drive-flinders-nsw-2529
56524	House	2022-04-07	Contact Agent	2022-09-05	$410,000	2	1	1			Smile Elite	43-1-norman-street-lake-conjola-nsw-2539
56528	Apartment	2022-04-07	Contact Agent	2022-05-16	Undisclosed	2	2	1	6.0		One Agency Gamarra & Co	70-8-dominion-circuit-forrest-act-2603
56529	House	2022-04-07	Contact Agent	2022-08-19	Undisclosed	3	1	2		648.0	Smile Elite	33-chalmers-street-port-macquarie-nsw-2444
56532	House	2022-04-07	Auction	2022-05-04	Undisclosed	3	2	1	2.0	495.0	LJ Hooker Dickson	17-slessor-crescent-mckellar-act-2617
56533	House	2022-04-07	SOLD prior to Auction	2022-05-25	$820,000	3	1	1	1.5	799.0	LJ Hooker Gungahlin	23-maranboy-street-fisher-act-2611
56534	House	2022-04-07	Contact Agent	2022-07-29	Undisclosed	4	2	2		661.0	Smile Elite	3-jaranda-street-berowra-nsw-2081
56536	Apartment	2022-04-08	$575,000	2022-05-04	$575,000	2	1	1	6.0		home.by holly	88-1-mouat-street-lyneham-act-2602
56537	House	2022-04-08	$1,099,000+	2022-07-25	$1,030,000	4	2	4	3.0	914.0	LJ Hooker Dickson	63-alabaster-street-monash-act-2904
56538	House	2022-04-08	$799,000	2022-04-08	$790,000	3	2	1			Sails Real Estate	56-kowara-crescent-merimbula-nsw-2548
56539	House	2022-04-08	Auction	2022-05-07	$785,000	3	1	1	5.0	356.0	Infinity Residential	180-macfarlane-burnet-avenue-macgregor-act-2615
56549	House	2022-04-08	By Negotiation	2022-04-13	Undisclosed	2	1	1	3.0		Luton Weston Creek & Molonglo Valley	28-8-corinna-street-lyons-act-2606
56555	Apartment	2022-04-08	By Negotiation	2022-04-08	$595,000	2	2	2	6.0		Impact Properties	263-1-anthony-rolfe-avenue-gungahlin-act-2912
56556	House	2022-04-08	$825,000+	2022-06-09	$765,000	3	1	0	6.0	433.0	LJ Hooker Gungahlin	5-grace-place-amaroo-act-2914
56560	Apartment	2022-04-08	$750,000-$770,000	2022-05-18	$800,000	3	2	2			Henley Property - Jindabyne	4-39-gippsland-street-jindabyne-nsw-2627
56568	House	2022-04-08	Price Guide $750,000	2022-04-14	$761,706	3	2	2		767.0	One Agency Dwyer Properties	66-tura-beach-drive-tura-beach-nsw-2548
56569	House	2022-04-08	$949,000	2022-09-23	Undisclosed	3	2	2	5.0	369.0	Bastion Property Group	1-bright-street-franklin-act-2913
56570	House	2022-04-08	Price Guide $900,000	2022-05-20	$900,000	4	2	2		703.0	One Agency Dwyer Properties	71-surf-circle-tura-beach-nsw-2548
56574	Apartment	2022-04-08	$462500	2022-07-14	$462,500	1	1	1	6.0		Luton Dickson	3-19-21-norton-street-evatt-act-2617
56583	Farmlet	2022-04-08	Contact Agent	2022-04-08	Undisclosed	6	1	0		13.5	One Agency Craig Schofield	peak-view-road-peak-view-nsw-2630
56592	Townhouse	2022-04-09	$950,000	2022-04-09	$950,000	2	2	2			Henley Property - Jindabyne	9a-ethridge-close-jindabyne-nsw-2627
56593	Land	2022-04-09	Guide $1,150,000 - $1,235,000	2022-06-03	$1,130,000	0	0	0		4181.0	Ray White Bowral	lot-5-19-hazelton-drive-moss-vale-nsw-2577
56595	House	2022-04-21	$850,000	2022-06-07	$820,000	2	1	2		10000.0	Burchell Higgins Property Sales	67-nutleys-creek-road-bermagui-nsw-2546
56602	House	2022-04-11	$1,350,000	2022-07-19	Undisclosed	4	2	2	5.0	406.0	Ray White Canberra	12-hibberd-crescent-forde-act-2914
56605	Land	2022-04-11	$1,500,000	2022-10-20	$1,225,000	0	0	0		40.38	LJ Hooker Batemans Bay	210-nelligen-creek-road-nelligen-nsw-2536
56610	House	2022-04-11	$649,000	2022-05-30	$647,500	3	2	1		588.0	LJ Hooker Malua Bay	55-country-club-drive-catalina-nsw-2536
56611	Cropping	2022-04-11	Auction	2022-04-08	$2,850,000	0	0	0		144.8	Raine & Horne Goulburn	1115-windellama-road-goulburn-nsw-2580
56618	House	2022-04-11	$925,000	2022-06-02	$915,000	3	1	0	2.0	523.0	Maloney's Property	110-cowper-street-dickson-act-2602
56620	Unit	2022-04-11	$395,000 - $415,000	2022-05-16	$410,000	2	2	2			Sails Real Estate	20-1-dunns-lane-merimbula-nsw-2548
56624	AcreageSemi-rural	2022-04-11	Auction	2022-05-05	$676,000	3	1	2		1.0	Henley Property - Jindabyne	24-cove-hill-road-eucumbene-nsw-2628
56625	Unit	2022-04-11	Contact Agent	2022-05-24	$335,000	2	1	1			LJ Hooker Queanbeyan – Jerrabomberra – Googong	11-9-crest-road-crestwood-nsw-2620
56629	House	2022-04-11	SOLD	2022-07-08	$1,550,000	3	2	2		607.0	Smile Elite	26-fitzroy-street-umina-beach-nsw-2257
56630	House	2022-04-11	SOLD	2022-05-17	$1,050,000	3	2	3		563.0	Smile Elite	306-blackwall-road-blackwall-nsw-2256
56631	House	2022-04-11	$625,000	2022-06-24	$605,000	3	2	3		771.0	Henley Property - Cooma	51-wangie-street-cooma-nsw-2630
56632	House	2022-04-12	AUCTION	2022-05-07	$1,196,000	4	2	3	4.0		Michael Potter Real Estate	29-dixon-drive-duffy-act-2611
56635	Townhouse	2022-04-12	$875,000	2022-06-17	Undisclosed	4	3	2	6.0	8952.54	Ray White Canberra	52-23-wanderlight-avenue-lawson-act-2617
56637	House	2022-04-12	$825,000	2022-06-23	$792,500	3	1	5		2256.0	Belle Property Braidwood	63-araluen-road-braidwood-nsw-2622
56640	House	2022-04-12	$610,000	2022-05-05	Undisclosed	4	2	2		660.0	Raine & Horne Goulburn	12-wright-place-goulburn-nsw-2580
56646	Apartment	2022-04-12	$430,000 to $450,000	2022-06-22	$421,500	3	2	1			Impact Properties	30-39-thurralilly-street-queanbeyan-east-nsw-2620
56647	Unit	2022-04-12	$330,000	2022-04-20	$330,000	2	1	1		73.0	Ray White Queanbeyan | Jerrabomberra	4-59-donald-road-karabar-nsw-2620
56650	House	2022-04-12	$729,000+	2022-06-02	Undisclosed	3	1	1	4.5	414.0	Ray White Canberra	2-iterra-grove-ngunnawal-act-2913
56653	House	2022-04-12	AUCTION	2022-05-03	Undisclosed	6	3	2		1094.0	Ray White Queanbeyan | Jerrabomberra	2-eecen-road-karabar-nsw-2620
56656	House	2022-04-12	By Negotiation	2022-06-24	Undisclosed	4	2	2	5.0	457.0	Independent Gungahlin	22-feilman-street-taylor-act-2913
56657	House	2022-04-12	By Negotiation	2022-10-05	$1,020,000	4	2	2	6.0		Confidence Real Estate	15-buckingham-street-amaroo-act-2914
56659	House	2022-04-12	$1,250,000	2022-05-27	$1,200,000	4	2	3		597.1	LJ Hooker Malua Bay	15-gillan-grove-broulee-nsw-2537
56660	Townhouse	2022-04-12	$460,000 - $490,000	2022-05-20	$475,000	1	1	1		167.0	Ray White Queanbeyan | Jerrabomberra	9a-aprasia-avenue-googong-nsw-2620
56666	House	2022-04-12	$749,000	2022-06-30	$740,000	4	2	1		1084.0	Elders Real Estate Batemans Bay	68-catalina-drive-catalina-nsw-2536
56669	House	2022-04-12	Price Guide $745,000 - $795,000	2022-05-04	$775,000	3	1	1		1227.0	Raine & Horne Southern Highlands	39-ella-street-hill-top-nsw-2575
56676	House	2022-04-12	$2,100,000	2022-06-30	Undisclosed	3	2	12		4.3	LJ Hooker Narooma	73-rainforest-parkway-narooma-nsw-2546
56679	House	2022-04-12	Auction Register Your Interest	2022-05-28	$2,390,000	4	2	2	0.0	5.0	Raine & Horne Southern Highlands	46-greenhills-road-berrima-nsw-2577
56683	Unit	2022-04-12	$489,000	2022-06-03	$480,000	2	1	1			Elders Real Estate Batemans Bay	7-676-678-beach-road-surf-beach-nsw-2536
56685	Unit	2022-04-12	$210,000	2023-01-11	$210,000	1	1	1			LJ Hooker Queanbeyan – Jerrabomberra – Googong	19-122-henderson-road-crestwood-nsw-2620
56689	House	2022-04-12	Auction	2022-05-07	$1,304,000	3	1	1	1.5	694.0	Luton Gungahlin	39-gingana-street-aranda-act-2614
56691	House	2022-04-12	SOLD	2022-05-06	Undisclosed	3	2	1		721.0	Smile Elite	22-kings-point-drive-kings-point-nsw-2539
56693	House	2022-04-12	$800,000	2022-07-08	$750,000	5	2	2		838.0	Henley Property - Cooma	9-campsite-place-cooma-nsw-2630
56696	Apartment	2022-04-13	$595,000	2022-05-04	$595,000	2	2	1	6.0	1262.0	Maloney's Property	17-77-leichhardt-street-kingston-act-2604
56697	Unit	2022-04-13	Price Guide $989,000 - $1,029,000	2023-12-12	$950,000	4	2	2			Sails Real Estate	1-8-tern-close-merimbula-nsw-2548
56707	Townhouse	2022-04-13	Price undisclosed	2022-06-06	Undisclosed	3	2	2	6.0		McGrath Canberra	32-11-wanderlight-avenue-lawson-act-2617
56708	Apartment	2022-04-13	$460,000+	2022-05-05	$555,000	2	2	1	6.0		McIntyre Property	16-108-athllon-drive-greenway-act-2900
56709	House	2022-04-13	$719,000	2022-05-05	$700,000	3	2	4		892.0	Elders Real Estate Batemans Bay	17-heron-road-catalina-nsw-2536
56710	House	2022-04-13	$1,200,000	2022-06-15	$1,200,000	3	1	1	1.0	764.0	home.by holly	20-molesworth-street-watson-act-2602
56712	House	2022-04-13	Price Guide $460,000	2022-06-27	Undisclosed	3	1	2		644.9	InHouse Real Estate	4-young-st-eden-nsw-2551
56722	Apartment	2022-04-13	$789,000	2022-10-26	$725,000	3	2	1			Sails Real Estate	18-10-marine-parade-merimbula-nsw-2548
56728	House	2022-04-13	Auction	2022-05-05	$640,000	3	1	2	0.5	755.0	LJ Hooker Belconnen	2-small-place-charnwood-act-2615
56732	Villa	2022-04-13	Price Guide $860,000	2022-06-10	$860,000	2	2	2			Raine & Horne Southern Highlands	2-44-kangaloon-road-bowral-nsw-2576
56740	House	2022-04-13	Offer over $1,400,000	2022-06-03	$1,370,000	5	3	3	3.0	0.0	Edge Adil Iqbal	17-darwinia-terrace-rivett-act-2611
56744	House	2022-04-14	$1,139,000	2022-06-24	$1,139,000	3	2	1	1.0	685.0	Luton Weston Creek & Molonglo Valley	9-gulgong-place-fisher-act-2611
56745	House	2022-04-14	Auction	2022-04-20	Undisclosed	3	1	2	1.0	962.0	Luton Weston Creek & Molonglo Valley	23-cargelligo-street-duffy-act-2611
56746	Townhouse	2022-04-14	Auction: Saturday 7th May 9.45am	2022-05-07	$942,000	4	2	2	4.0	341.0	McGrath Canberra	1-29-moonlight-avenue-harrison-act-2914
56747	Townhouse	2022-04-14	$1,290,000+	2022-06-01	$1,290,000	3	2	2	6.0		McGrath Canberra	8-2-torrens-street-braddon-act-2612
56748	House	2022-04-14	Auction	2022-05-04	Undisclosed	3	2	2	4.0	781.0	Blackshaw Belconnen	1-quaife-place-florey-act-2615
56749	House	2022-04-14	$860,000	2022-09-16	$850,000	4	2	2		654.0	Elders Real Estate Batemans Bay	72-litchfield-crescent-long-beach-nsw-2536
56753	Townhouse	2022-04-14	Offers over $895,000	2022-05-20	$961,000	3	2	2	1.5		LJ Hooker Manuka	5-3-hansen-circuit-isaacs-act-2607
56754	House	2022-04-14	$1,275,000-$1,310,000	2022-07-19	$1,275,000	4	2	4		821.3	Ray White Batemans Bay	22-hedley-way-broulee-nsw-2537
56758	Townhouse	2022-04-14	Auction 05/05/2022	2022-05-05	Undisclosed	3	2	2	5.0		Ray White Canberra	55-zakharov-avenue-forde-act-2914
56760	House	2022-04-14	$1,200,000	2023-03-28	Undisclosed	3	1	1		696.0	Bella Coastal Property	106-malibu-drive-bawley-point-nsw-2539
56764	Townhouse	2022-04-14	By Negotiation	2022-05-31	$650,000	2	2	2	5.5		Impact Properties	8-skewes-street-casey-act-2913
56766	House	2022-04-14	$1,450,000 - $1,550,000	2022-08-18	$1,320,000	4	2	2		879.0	LJ Hooker Sussex Inlet	59-collier-drive-cudmirrah-nsw-2540
56767	House	2022-04-14	Auction	2022-05-07	$1,550,000	4	3	2	1.5	757.0	Bertram Ellis	101-appel-crescent-fadden-act-2904
56770	House	2022-04-14	$695,000	2023-03-30	Undisclosed	4	2	2		669.0	LJ Hooker Sussex Inlet	32-suncrest-avenue-sussex-inlet-nsw-2540
56771	Unit	2022-04-14	SOLD	2022-05-03	$960,000	3	2	2			Smile Elite	12-7-11-rickard-road-empire-bay-nsw-2257
56773	House	2022-04-14	Auction 05/05/2022	2022-05-05	Undisclosed	3	1	1	2.0	443.0	Ray White Canberra	29-slessor-crescent-mckellar-act-2617
56777	House	2022-04-14	$759,000 - $800,000	2022-05-03	$799,000	3	1	2	3.0	601.0	Aird Property Group	7-rouse-charnwood-act-2615
56782	Apartment	2022-04-14	$499,000+	2022-07-05	$504,000	2	1	1	4.5		Luton Gungahlin	1214-6-grazier-lane-belconnen-act-2617
56783	Warehouse	2022-04-14	$450,000	2022-04-14	$450,000	1	1	0			Sails Real Estate	1-11-tura-beach-drive-tura-beach-nsw-2548
56785	House	2022-04-14	$970,000 - $1,020,000	2022-05-06	Undisclosed	4	2	2		761.0	My Agent Christine Ewin	48-wattlebird-way-malua-bay-nsw-2536
56793	House	2022-04-14	$1,285,000	2022-08-02	$1,200,000	4	2	2		891.0	Fraser-Gray Real Estate	11-woolabar-drive-broulee-nsw-2537
56795	House	2022-04-14	Price Guide $1,000,000	2022-05-02	$1,040,000	3	2	3		998.0	Sails Real Estate	218-mirador-drive-merimbula-nsw-2548
56796	Unit	2022-04-14	$379,000+	2022-05-23	$410,000	2	1	1	6.0	51.0	LJ Hooker Gungahlin	602-6-gribble-street-gungahlin-act-2912
56797	House	2022-04-14	Auction 26/05/2022	2022-05-20	$1,110,000	3	2	2	6.0	920.0	Ray White Canberra	15-spalding-street-flynn-act-2615
56798	House	2022-04-14	$759,000	2022-08-05	$743,000	3	3	4		753.0	Elders Real Estate Batemans Bay	8-south-street-batemans-bay-nsw-2536
56803	Land	2022-04-14		2022-05-27	Undisclosed	0	0	0			Hallmark Real Estate Advisors	17-pleasant-place-tuross-head-nsw-2537
56808	House	2022-04-14	$1,150,000	2022-05-02	$1,150,000	4	3	2		588.0	LJ Hooker Batemans Bay	55-karoo-crescent-malua-bay-nsw-2536
56816	Townhouse	2022-04-14	$1,055,000	2022-05-06	$1,055,000	3	2	2	5.0	1149.0	home.by holly	5-17-wise-street-braddon-act-2612
56817	Apartment	2022-04-14	$425,000	2022-06-08	$408,000	1	1	1	6.0		LJ Hooker Kaleen	817-17-dooring-street-braddon-act-2612
56823	Unit	2022-04-14	$1,100,000	2022-06-03	$1,100,000	2	2	2			Sails Real Estate	87-1-elizabeth-street-merimbula-nsw-2548
