id	type	ListingDate	PriceLabel	SoldDate	SoldPrice	Beds	Baths	Cars	EER	PlotSize	Agency.Name	Slug
93325	House	2024-01-10	By Negotiation	2024-05-22	$1,130,000	4	2	2	4.5	441.0	LJ Hooker Gungahlin	8-les-edwards-street-forde-act-2914
93328	House	2024-01-10	Auction onsite	2024-02-01	Undisclosed	4	2	2	4.0	778.0	MARQ Property	5-solus-place-palmerston-act-2913
93334	Apartment	2024-01-10	$490,000	2024-03-07	$480,000	1	1	1	6.0		LJ Hooker Belconnen	29-11-trevillian-quay-kingston-act-2604
93336	Apartment	2024-01-10	$375,000+	2024-01-23	$385,000	1	1	1	6.0		Impact Properties	98-1-anthony-rolfe-avenue-gungahlin-act-2912
93338	Apartment	2024-01-10	$499,000+	2024-03-21	$515,000	2	1	1	6.0		LJ Hooker Dickson	252-1-mouat-street-lyneham-act-2602
93344	House	2024-01-10	By Negotiation	2024-01-31	$582,500	3	1	1		797.0	Smile Elite	7-nielson-street-east-lismore-nsw-2480
93346	House	2024-01-10	$1,380,000	2024-02-29	$1,285,000	4	2	2		879.0	Smile Elite	14-greenbank-grove-culburra-beach-nsw-2540
93347	House	2024-01-10	$640,000 - $660,000	2024-01-23	$655,000	3	1	2		996.0	Smile Elite	4-tobin-court-kelso-nsw-2795
93354	Townhouse	2024-01-10	Auction	2024-01-22	$750,000	3	2	2	4.0	419.0	Luton Kippax	8-20-splayd-close-dunlop-act-2615
93355	House	2024-01-10	SOLD for Premium Price by Irving Gunawan!	2024-03-28	Undisclosed	5	2	2		485.0	Smile Elite	4-dungara-crescent-stanhope-gardens-nsw-2768
93358	Apartment	2024-01-10	Sold - $495,000	2024-02-01	$495,000	2	2	1	6.0		MARQ Property	1601-120-eastern-valley-way-belconnen-act-2617
93368	House	2024-01-10	$625,000	2024-04-02	$620,500	3	2	2		503.4	Macarthur Real Estate Agency	2-8-kellerman-crescent-boorooma-nsw-2650
93369	House	2024-01-10	$680,000 - $720,000	2024-02-15	$680,000	3	1	1		863.0	My Agent Team	12-jennifer-place-moruya-heads-nsw-2537
93370	House	2024-01-10	AUCTION 03/02/24	2024-02-02	$640,000	3	1	1	4.0		Ray White Canberra	8-arabanoo-crescent-ngunnawal-act-2913
93371	DuplexSemi-detached	2024-01-10	$860,000 - $900,000	2024-01-31	$890,000	3	2	1		225.0	Smile Elite	4-venus-road-dunmore-nsw-2529
93379	Apartment	2024-01-10	$599,000+	2024-02-01	$620,152	3	2	2	6.0		Stone Gungahlin	83-100-henry-kendall-street-franklin-act-2913
93381	House	2024-01-10	$749,000	2024-01-23	$725,000	4	1	1		712.0	My Agent Team	14-merriwee-avenue-malua-bay-nsw-2536
93382	House	2024-01-10	$639,500	2024-05-02	$630,000	4	3	3		765.2	PRD Wagga Wagga	20-yentoo-drive-glenfield-park-nsw-2650
93383	House	2024-01-10	$580,000	2024-02-29	$580,000	4	1	2		806.0	Macarthur Real Estate Agency	50-yentoo-drive-glenfield-park-nsw-2650
93396	Lifestyle	2024-01-10	$3,500,000	2024-04-26	Undisclosed	4	4	8		103.0	Henley Property - Jindabyne	7783-the-snowy-river-way-jindabyne-nsw-2627
93399	Apartment	2024-01-11	Auction 03/02/2024	2024-02-03	$580,000	2	2	2	6.0		Ray White Canberra	513-6-grazier-lane-belconnen-act-2617
93400	House	2024-01-11	$440,000 - $470,000	2024-02-23	$430,000	3	1	1			Smile Elite	6-dumaresq-street-uralla-nsw-2358
93402	House	2024-01-11	Auction 03/02/2024	2024-02-03	Undisclosed	4	2	2	3.0	868.0	Ray White Canberra	1-trumper-street-holt-act-2615
93403	Apartment	2024-01-11	$889,000	2024-03-06	$889,000	3	2	2	4.0	2204.5	Ray White Canberra	1-58-wentworth-avenue-kingston-act-2604
93404	Apartment	2024-01-11	$380,000+	2024-02-19	Undisclosed	2	1	1	4.5		Luton Weston Creek & Molonglo Valley	10-78-hodgson-crescent-pearce-act-2607
93406	House	2024-01-11	$759,000	2024-05-23	Undisclosed	3	2	1	2.0	694.0	Luton Belconnen	5-wootton-crescent-gordon-act-2906
93409	Townhouse	2024-01-11	$598,000 - $655,000	2024-01-22	$661,500	3	2	1			Smile Elite	25-sherwood-circuit-penrith-nsw-2750
93412	House	2024-01-11	Auction 03/02/2024	2024-02-03	$970,000	4	2	2	1.0	844.0	Ray White Canberra	27-cutlack-street-evatt-act-2617
93414	House	2024-01-11	Auction 03/02/2024	2024-02-03	$720,000	3	1	2	1.0	883.0	Ray White Canberra	22-adair-street-scullin-act-2614
93417	Apartment	2024-01-11	By Negotiation	2024-02-01	Undisclosed	1	1	1	6.0		Luton Gungahlin	22-5-skuta-place-denman-prospect-act-2611
93418	House	2024-01-11	$1,120,000	2024-03-25	$1,120,000	5	3	3	1.5	776.0	home.by holly	39-summerland-circuit-kambah-act-2902
93419	House	2024-01-11	$390,000	2024-04-22	Undisclosed	3	1	3		697.0	Flemings Property Services	22-wellington-street-cowra-nsw-2794
93420	House	2024-01-11	$499,000+	2024-01-31	$512,500	2	1	1	6.0		LJ Hooker Kippax	3-24-de-burgh-street-lyneham-act-2602
93421	House	2024-01-11	Auction 03/02/2024	2024-02-03	$1,125,000	4	1	1	1.0		Ray White Canberra	8-henry-street-cook-act-2614
93422	House	2024-01-11	Auction 03/02/2024	2024-02-03	$860,000	3	2	2	2.0	502.6	Ray White Canberra	1-tilden-place-cook-act-2614
93424	House	2024-01-11	Auction 03/02/2024	2024-02-03	$810,000	4	2	2	0.0	794.0	Ray White Canberra	6-wallace-place-melba-act-2615
93425	Townhouse	2024-01-11	$715,000+	2024-03-08	$720,000	3	2	2	4.5	151.0	LJ Hooker Tuggeranong	4-10-helpmann-street-bonython-act-2905
93426	Townhouse	2024-01-11	$650,000+	2024-02-02	$680,000	2	1	2	4.0		LJ Hooker Dickson	24-9-mcclintock-street-lyneham-act-2602
93429	House	2024-01-11	$770,000+	2024-02-22	$778,000	3	2	1	1.0	697.0	LJ Hooker Tuggeranong	13-hadleigh-circuit-isabella-plains-act-2905
93430	House	2024-01-11	Auction 03/02/2024	2024-02-03	$1,341,000	5	3	2	3.0	866.0	Ray White Canberra	15-minehan-place-calwell-act-2905
93431	Townhouse	2024-01-11	Contact Agent	2024-02-22	Undisclosed	3	2	2	6.0		Luton Tuggeranong	13-44-tishler-street-wright-act-2611
93432	House	2024-01-11	$790,000	2024-02-07	$790,000	3	2	2		701.0	Belle Property Batemans Bay	41-sunshine-bay-road-sunshine-bay-nsw-2536
93434	Apartment	2024-01-11	$539,000+	2024-03-12	$545,000	2	2	2	6.0		LJ Hooker Woden/Weston	58-57-benjamin-way-belconnen-act-2617
93435	Apartment	2024-01-11	Buyers guide $490,000+	2024-07-11	$592,000	2	1	1	4.0		Ray White Canberra	h2-2-currie-crescent-griffith-act-2603
93438	Apartment	2024-01-11	$680,000	2024-03-27	Undisclosed	2	2	2	6.0		Luton Belconnen	202-2-batman-street-braddon-act-2612
93440	Unit	2024-01-11	$289,000	2024-03-26	$270,000	2	1	1			Macarthur Real Estate Agency	3-270-fernleigh-road-ashmont-nsw-2650
93441	House	2024-01-11	$1,050,000	2024-02-20	$1,020,000	4	2	2	5.5	468.0	Ray White Canberra	6-alanvale-street-harrison-act-2914
93442	Townhouse	2024-01-11	Auction onsite	2024-01-30	$615,000	2	2	1	6.0		MARQ Property	21-stockman-avenue-lawson-act-2617
93443	Apartment	2024-01-11	$585,000+	2024-02-21	Undisclosed	2	2	2	6.0		MRKT Property	30-15-stockman-avenue-lawson-act-2617
93444	House	2024-01-11	$870,000	2024-02-15	$870,000	3	1	2	2.0	809.0	Mick Barlow Property	3-hatfield-street-evatt-act-2617
93445	Farmlet	2024-01-11	$3,490,000	2024-08-09	Undisclosed	4	3	6		40.87	Marshall and Tacheci Real Estate	69-comben-lane-bermagui-nsw-2546
93449	House	2024-01-11	Auction 03/02/2024	2024-02-03	Undisclosed	4	2	2	1.5	720.0	Ray White Canberra	101-summerland-circuit-kambah-act-2902
93453	House	2024-01-11	$1,575,000	2024-02-03	$1,575,000	4	1	1	1.0	1024.0	home.by holly	8-verco-street-hackett-act-2602
93454	House	2024-01-11	Auction 03/02/2024	2024-02-03	$1,152,500	4	2	2	5.0	626.0	Ray White Canberra	63-baudinette-circuit-bruce-act-2617
93456	House	2024-01-11	$800,000+	2024-01-31	$850,000	3	1	2	3.0	916.0	McIntyre Property	38-hadleigh-circuit-isabella-plains-act-2905
93458	House	2024-01-11	Offers Over $880,000	2024-02-26	$875,000	3	2	2	4.5		McIntyre Property	2-larkin-close-gordon-act-2906
93460	House	2024-01-11	Auction	2024-02-02	Undisclosed	3	2	2	1.5	748.0	Luton Kippax	9-isles-place-bruce-act-2617
93465	Land	2024-01-11	$450,000	2024-03-18	Undisclosed	0	0	0		415.0	Luton Gungahlin	16-wiry-dock-road-tralee-nsw-2620
93468	House	2024-01-11	$489,000	2024-03-08	$487,500	1	1	1	4.5		Ray White Canberra	1-hamer-street-gungahlin-act-2912
93469	House	2024-01-11	$550,000 - $575,000	2024-03-19	$555,000	3	2	2		694.0	PRD Wagga Wagga	4-mckeown-street-estella-nsw-2650
93471	Townhouse	2024-01-11	$535,000	2024-02-28	$495,000	2	2	1			Whale Coast Realty	5-16-tilba-street-narooma-nsw-2546
93473	Townhouse	2024-01-11	Price Guide $715,000 - $745,000	2024-03-28	Undisclosed	2	2	1			Raine & Horne Mollymook Milton	1-100-north-street-ulladulla-nsw-2539
93476	House	2024-01-11	By Negotiation	2024-04-18	$990,000	4	2	2	1.0	1212.0	Ray White Canberra	458-bugden-avenue-fadden-act-2904
93480	House	2024-01-11	Offers Over $690,000	2024-02-14	$701,500	3	2	2	6.0		Ray White Canberra	5-221-john-gorton-drive-wright-act-2611
93481	Apartment	2024-01-11	$585,000	2024-02-21	$585,000	2	1	2	6.0		home.by holly	22-39-mcintyre-street-narrabundah-act-2604
93482	Apartment	2024-01-11	Offers Above $319,000	2024-02-23	$332,000	1	1	0	6.0		Cream Residential	33-27-coxen-street-hughes-act-2605
93483	Land	2024-01-11	Guide $345,000	2024-03-22	Undisclosed	0	0	0		715.0	Ray White Bowral	lot-220-16-fawcett-street-marulan-nsw-2579
93484	House	2024-01-11	Auction 03/02/2024	2024-02-03	$762,000	3	1	2	2.0	791.0	Ray White Canberra	19-dethridge-street-higgins-act-2615
93486	Apartment	2024-01-11	$340,000	2024-02-15	Undisclosed	1	1	2	3.0		Maloney's Property	1-10-longerenong-street-farrer-act-2607
93487	House	2024-01-11	$969,000	2024-03-04	$958,500	4	2	2	4.5	704.0	Ray White Canberra	71-polwarth-circuit-dunlop-act-2615
93490	House	2024-01-11	Price Guide $575,000+	2024-02-03	Undisclosed	2	1	1	1.0		Ray White Canberra	100-dexter-street-cook-act-2614
93491	House	2024-01-11	Auction	2024-02-03	$895,000	4	1	1	0.5	849.0	LJ Hooker Belconnen	4-piesse-place-evatt-act-2617
93493	House	2024-01-11	$539,000	2024-02-22	$530,000	4	1	1		720.0	Kitson Property	68-undurra-drive-glenfield-park-nsw-2650
93494	Apartment	2024-01-11	$650,000+	2024-02-15	$667,500	2	2	1	6.0		LJ Hooker Canberra City	48-81-constitution-avenue-campbell-act-2612
93495	House	2024-01-11	Sold at Auction	2024-02-07	$1,170,000	2	1	2		771.0	Bella Coastal Property	126-south-street-ulladulla-nsw-2539
93501	Townhouse	2024-01-11	AUCTION 03/02/2024	2024-02-03	Undisclosed	2	1	1	6.0		Ray White Canberra	1-12-victoria-street-hall-act-2618
93503	House	2024-01-11	For Sale $1,120,000 - $1,170,000	2024-03-06	$1,141,000	4	2	1		334.3	Smile Elite	4-cordner-street-marsden-park-nsw-2765
93504	House	2024-01-11	SOLD	2024-02-03	$1,335,000	5	3	2		351.0	Smile Elite	12-argowan-road-schofields-nsw-2762
93505	House	2024-01-11	Price Guide $1,200,000	2024-02-01	Undisclosed	4	2	2		405.2	Smile Elite	9-nazarene-crescent-schofields-nsw-2762
93509	Unit	2024-01-11	Auction	2024-02-09	$525,000	2	1	1	6.0		LJ Hooker Kippax	607-2-akuna-street-city-act-2601
93513	House	2024-01-11	Guide $1,275,000 - $1,350,000	2024-05-03	Undisclosed	4	2	2		2000.0	Ray White Bowral	52-north-street-robertson-nsw-2577
93515	House	2024-01-12	$669,000	2024-09-26	$669,000	3	2	2		663.0	Hallmark Real Estate Advisors	130-hector-mcwilliam-drive-tuross-head-nsw-2537
93520	Lifestyle	2024-01-12	$1,600,000	2024-02-15	Undisclosed	4	1	4		40.0	Ray White Braidwood	lot-9-western-distributor-road-nelligen-nsw-2536
93521	Apartment	2024-01-12	$485,000+	2024-02-29	$495,000	2	2	2	6.0		LJ Hooker Kippax	22-117-redfern-street-macquarie-act-2614
93524	Apartment	2024-01-12	$255,000	2024-01-30	$255,000	1	1	1	3.5		home.by holly	1b-109-knox-street-watson-act-2602
93526	Apartment	2024-01-12	Auction 03/02/24	2024-02-03	$485,000	2	1	1	6.5	91.0	Ray White Canberra	g12-39-braybrooke-street-bruce-act-2617
93527	Apartment	2024-01-12	$439,000	2024-01-30	$454,000	1	1	1	6.0		Ray White Canberra	231-92-northbourne-avenue-braddon-act-2612
93528	Townhouse	2024-01-12	Auction 03/02/2024	2024-02-03	$781,000	3	2	2	3.5	257.0	Ray White Canberra	21-41-halford-crescent-page-act-2614
93529	House	2024-01-12	$700,000+	2024-02-12	$720,000	3	1	1	6.0	201.0	Ray White Canberra	5-phillipa-weeks-street-watson-act-2602
93530	House	2024-01-12	$1,200,000+	2024-03-19	$1,160,000	4	2	2	2.5		Ray White Canberra	48-redfern-street-cook-act-2614
93531	Townhouse	2024-01-12	$790,000+	2024-03-13	$846,000	4	2	2	5.0	188.0	Ray White Canberra	22-1-yidaki-way-moncrieff-act-2914
93532	Apartment	2024-01-12	$425,000+	2024-03-22	$431,000	2	1	1	6.0		Ray White Canberra	5-1-pipeclay-street-lawson-act-2617
93537	House	2024-01-12	Auction	2024-02-02	Undisclosed	3	1	1	1.0	791.0	LJ Hooker Dickson	54-atherton-street-downer-act-2602
93538	House	2024-01-12	By Negotiation	2024-03-08	$1,070,000	4	2	2	2.0	713.0	LJ Hooker Woden/Weston	21-pollock-street-chifley-act-2606
93542	DuplexSemi-detached	2024-01-12	contact agent	2024-05-10	Undisclosed	3	1	2	5.0	417.0	home.by holly	1-22-templestowe-avenue-conder-act-2906
93546	Townhouse	2024-01-12	Auction 03/02/24	2024-02-03	Undisclosed	3	2	2	3.5		Ray White Canberra	9-128-easty-street-phillip-act-2606
93547	Villa	2024-01-12	Guide $725,000	2024-02-19	Undisclosed	3	1	2			Ray White Bowral	3-37-railway-street-moss-vale-nsw-2577
93548	Apartment	2024-01-12	By Negotiation	2024-03-04	$630,000	2	2	1	6.0		Impact Properties	221-41-chandler-street-belconnen-act-2617
93554	House	2024-01-12	Guide $950,000	2024-05-20	Undisclosed	3	1	1		1271.0	Ray White Bowral	6-east-street-moss-vale-nsw-2577
93556	House	2024-01-12	$580,000	2024-02-19	Undisclosed	4	2	2		852.9	Raine & Horne Young	53-petticoat-lane-young-nsw-2594
93558	Apartment	2024-01-12	$599,000	2024-01-24	$599,000	3	2	2	5.5	2537.8	Ray White Canberra	20-188-hawker-place-hawker-act-2614
93561	House	2024-01-12	$1,700,000 - $1,790,000	2024-02-22	$1,637,000	4	2	4		5.14	My Agent Team	23-coila-view-lane-bingie-nsw-2537
93563	Townhouse	2024-01-12	By Negotiation	2024-02-19	$700,000	3	2	2	4.5		LJ Hooker Kaleen	1-233-flemington-road-franklin-act-2913
93564	House	2024-01-12	$420,000 - $450,000	2024-03-05	$400,000	1	1	3			Smile Elite	21-mooga-avenue-spencer-nsw-2775
93570	House	2024-01-12	$1,250,000 - $1,300,000	2025-03-07	$1,190,000	4	2	8		1506.0	Bella Coastal Property	39-brushbox-drive-ulladulla-nsw-2539
93572	DuplexSemi-detached	2024-01-11	$860,000	2024-02-16	$860,000	3	2	2			Blackshaw Real Estate Coastal	1-20-throsby-crescent-sunshine-bay-nsw-2536
93576	House	2024-01-12	$870,000 - $890,000	2024-05-07	$870,000	3	2	2		434.0	LJ Hooker Woden/Weston	59-bluestone-gardens-jerrabomberra-nsw-2619
93577	House	2024-01-12	Auction on Monday 22nd January 2024 at 6:00pm	2024-01-22	Undisclosed	4	2	2	1.0	811.0	Stone Gungahlin	2-cann-close-palmerston-act-2913
93578	Townhouse	2024-01-12	$739,000	2024-02-01	$739,000	3	3	3	6.0		Stone Gungahlin	48-2-rouseabout-street-lawson-act-2617
93579	House	2024-01-12	By Negotiation	2024-01-30	$800,000	3	2	2	5.0	294.0	Impact Properties	50-burrumarra-avenue-ngunnawal-act-2913
93585	House	2024-01-12	$320,000 - $340,000	2024-03-05	Undisclosed	2	1	1		904.0	Flemings Property Services	19-currawong-street-young-nsw-2594
93594	House	2024-01-13	$810,000 - $860,000	2024-05-14	$820,000	4	2	2		822.0	One Agency Wagga Wagga	277-muttama-parade-gobbagombalin-nsw-2650
93595	House	2024-01-13	$695,000 - 715,000	2024-12-02	$712,000	4	2	2		901.0	One Agency Wagga Wagga	20-missouri-avenue-tolland-nsw-2650
93596	House	2024-01-13	$475,000 - $495,000	2024-04-18	$480,000	3	2	2		1170.0	One Agency Wagga Wagga	97-grove-street-kooringal-nsw-2650
93598	Townhouse	2024-01-13	$1,900,000 to $2,000,000	2024-06-04	$1,825,000	4	2	2			Blackshaw Real Estate Coastal	10b-white-sands-place-denhams-beach-nsw-2536
93603	House	2024-01-14	$699,000	2024-04-09	Undisclosed	3	2	2	0.0	596.0	Lyne Gatty Real Estate	37-bondi-street-tuross-head-nsw-2537
93606	Villa	2024-01-15	$420,000	2024-03-15	$415,000	2	1	1			Professionals Wagga Wagga	12-apprentice-avenue-ashmont-nsw-2650
93613	Apartment	2024-01-15	$449,000	2024-02-21	Undisclosed	1	1	1	6.0		Luton Weston Creek & Molonglo Valley	42-40-philip-hodgins-street-wright-act-2611
93622	House	2024-01-15	Contact Agent	2024-04-09	Undisclosed	4	2	2		772.0	Blackshaw Real Estate Coastal	9-hedley-way-broulee-nsw-2537
93626	House	2024-01-15	$915,000	2024-02-09	$890,000	3	1	1			Ray White Batemans Bay	10a-clarke-street-broulee-nsw-2537
93631	House	2024-01-15	$469,000	2024-08-19	$464,666	3	2	2		1012.0	Kitson Property	20a-regent-street-junee-nsw-2663
93633	House	2024-01-15	Auction	2024-02-17	Undisclosed	3	3	6		14.5	LJ Hooker Woden/Weston	2-21-walls-creek-road-east-goobarragandra-nsw-2720
93639	House	2024-01-15	Auction Guide $290,000	2024-02-12	$312,000	2	1	1			Ray White Goulburn	9-212-cowper-street-goulburn-nsw-2580
93641	Land	2024-01-15	By Negotiation	2024-03-08	Undisclosed	0	0	2		5.03	Elders Murrumbateman	47-broughton-circuit-murrumbateman-nsw-2582
