id	type	ListingDate	PriceLabel	SoldDate	SoldPrice	Beds	Baths	Cars	EER	PlotSize	Agency.Name	Slug
39928	House	2021-04-03	$835,000	2021-10-09	$1,116,900	4	2	2	0.0	470.0	Ideal Building Solutions	dean-street-googong-nsw-2620
39929	House	2021-04-03	$820,000	2021-09-13	$879,000	4	2	2	0.0	478.0	Ideal Building Solutions	briand-crescent-googong-nsw-2620
40067	AcreageSemi-rural	2021-04-07	$1,000,000	2021-10-13	$970,000	6	3	3		6.0	Henley Property - Cooma	945-monaro-highway-cooma-nsw-2630
40385	AcreageSemi-rural	2021-04-13	Outstanding Value & Infrastructure	2021-09-17	$3,000,000	7	2	6		10.2	Raine & Horne Southern Highlands	485-mount-scanzi-road-kangaroo-valley-nsw-2577
40514	Apartment	2021-04-15	$419,000	2021-09-28	$415,000	2	2	1	6.0		Luton Manuka	4-41-leahy-close-narrabundah-act-2604
40658	Land	2021-04-16	$325,000	2021-09-06	$325,000	0	0	0		544.0	Ray White Batemans Bay	lot-510-pelsart-avenue-sunshine-bay-nsw-2536
40661	Land	2021-04-16	$325,000	2021-09-06	$325,000	0	0	0		544.0	Ray White Batemans Bay	lot-509-pelsart-avenue-sunshine-bay-nsw-2536
40662	Land	2021-04-16	$315,000	2021-09-24	$315,000	0	0	0		581.0	Ray White Batemans Bay	lot-506-tench-street-sunshine-bay-nsw-2536
40664	Land	2021-04-16	$310,000	2021-09-13	$310,000	0	0	0		595.0	Ray White Batemans Bay	lot-518-freycinet-drive-sunshine-bay-nsw-2536
40776	House	2021-04-20	Price Reduction! $499 000	2021-09-15	Undisclosed	4	2	3		4798.17	Raine & Horne Young	14-cherry-tree-close-bendick-murrell-nsw-2803
40977	Land	2021-04-23	$310,000	2021-09-17	$320,000	0	0	0		1836.0	Ray White Batemans Bay	55-litchfield-crescent-long-beach-nsw-2536
41117	Apartment	2021-04-28	$449,900+	2021-09-21	$479,000	2	2	1	6.0	0.0	One Agency Gungahlin	1210-120-eastern-valley-way-belconnen-act-2617
41147	Apartment	2021-04-29	$385,000+	2021-10-15	Undisclosed	1	1	1	5.5		Badenoch Real Estate	7-27-david-street-oconnor-act-2602
41204	House	2021-04-30	$1,500,000	2021-10-29	$1,600,000	6	4	2	6.00	450.00	Confidence Real Estate	31-trinca-st-denman-prospect-act-2611
41252	AcreageSemi-rural	2021-05-03	$929,000	2021-10-18	$915,000	4	2	2		1.04	LJ Hooker Moruya	43-maluka-avenue-moruya-nsw-2537
41400	Land	2021-05-05	$249,000	2021-09-03	$250,000	0	0	0		850.0	Ray White Goulburn	19-collins-street-marulan-nsw-2579
41460	Land	2021-05-06	$695,000	2021-09-02	$695,000	0	0	0		1.49	LJ Hooker Batemans Bay	lot-4-bunderra-circuit-lyrebird-hill-malua-bay-nsw-2536
41523	House	2021-05-08	Under Offer	2021-09-09	$750,000	3	2	0		778.0	Raine & Horne Southern Highlands	33-20-candle-heath-road-perisher-valley-nsw-2624
41565	House	2021-05-10	Under Contract	2021-09-20	$520,000	3	2	2		329.0	Ray White Braidwood	2-205-wallace-street-braidwood-nsw-2622
41757	Land	2021-05-13	$690,000 - $750,000	2021-10-13	$765,000	0	0	0		3129.0	LJ Hooker Batemans Bay	8-10-annett-street-mogo-nsw-2536
41788	Townhouse	2021-05-14	$745,000	2021-09-20	$690,000	4	2	2		468.0	Ray White Goulburn	63-clinton-street-goulburn-nsw-2580
41805	House	2021-05-14	$1,100,000 - $1,150,000	2021-09-14	$1,100,000	4	3	2		948.0	LJ Hooker Batemans Bay	8-seaview-way-long-beach-nsw-2536
41828	Apartment	2021-05-17	$985,000	2021-09-15	$985,000	3	2	2	7.7	0.0	Independent Projects	63-39-mcintyre-street-narrabundah-act-2604
41881	Apartment	2021-05-18	$325,000	2021-08-31	Undisclosed	1	1	1	6.0		LJ Hooker Canberra City	67-140-thynne-street-bruce-act-2617
41895	Lifestyle	2021-05-18	By negotiation in the vicinity of $1,500,000	2021-09-29	Undisclosed	2	1	6		6.6	Marshall and Tacheci Real Estate	woollybutts-head-of-cuttagee-road-cuttagee-nsw-2546
41920	Unit	2021-05-19	$349,000	2021-09-30	Undisclosed	1	1	1			Ray White Queanbeyan | Jerrabomberra	35-13-15-morisset-street-queanbeyan-nsw-2620
41963	Apartment	2021-05-19	$395,000+	2021-09-09	$393,000	1	1	1	6.0		LJ Hooker Dickson	54-77-northbourne-avenue-turner-act-2612
42002	House	2021-05-20	$1,310,000	2021-09-24	$1,310,000	4	2	3	0.5		home.by holly	42-phillip-avenue-downer-act-2602
42040	Townhouse	2021-05-21	628,000+	2021-09-17	$630,000	3	3	2	5.0	0.0	Ivan Tasic - Edge Real Estate	20-2-travers-gordon-act-2906
42059	Unit	2021-05-24	$629,000+	2021-10-22	$640,000	2	2	2	6.0		Canberry Properties	121-43-currong-street-north-braddon-act-2612
42343	House	2021-05-28	PRICE GUIDE $1,050,000 - $1,150,000	2021-09-30	$1,090,000	4	2	1		6603.0	Ray White Batemans Bay	16-burri-palm-way-surfside-nsw-2536
42344	Apartment	2021-05-28	$523,900	2021-09-15	Undisclosed	1	2	1	5.0	0.0	GEOCON	209-81-cooyong-street-reid-act-2612
42356	House	2021-05-28	$1,250,000+	2021-09-22	$1,155,000	5	3	2	0.5	930.0	Solely Properties	4-baracchi-crescent-giralang-act-2617
42485	Rural	2021-06-02	$1,100,000	2021-09-01	Undisclosed	5	3	5	0.0	0.0	BRADYS Real Estate	2217-hoskinstown-road-hoskinstown-nsw-2621
42508	Dairy	2021-06-02	EOI	2021-10-01	Undisclosed	0	0	0		1273.0	LAWD	east-sale-3852-vic
42519	Apartment	2021-06-02	$378,000	2021-09-20	Undisclosed	1	1	1	6.0		VERV Property	262-1-anthony-rolfe-avenue-gungahlin-act-2912
42552	Apartment	2021-06-03	$618,000	2021-09-08	$618,000	2	1	1	6.0		home.by holly	10-65-constitution-avenue-campbell-act-2612
42569	House	2021-06-03	Auction	2021-09-17	$1,345,000	5	3	3	2.5	946.0	Confidence Real Estate	15-van-praag-place-gordon-act-2906
42570	Land	2021-06-03	$1,030,000	2021-09-03	Undisclosed	0	0	0	0.0	1082.0	Luton Gungahlin	20-scottsdale-street-lyons-act-2606
42630	Land	2021-06-04	$235,000	2021-10-13	$235,000	0	0	0		1048.0	McCann Properties	lot-205-green-avenue-gunning-nsw-2581
