ListingId	EventId	StartDateTime	EndDateTime	EventType
179345954	115054157	2021-04-07T10:00:00	2021-04-07T16:00:00	OPEN_HOURS
179346072	115054157	2021-04-07T10:00:00	2021-04-07T16:00:00	OPEN_HOURS
179367937	115090382	2021-04-07T17:00:00	2021-04-07T18:00:00	EXHIBITION
179376660	115100659	2021-04-07T17:00:00	2021-04-07T17:30:00	EXHIBITION
179382977	115112423	2021-04-07T17:00:00	2021-04-07T17:30:00	EXHIBITION
179377132	115133688	2021-04-07T17:00:00	2021-04-07T17:30:00	EXHIBITION
179376846	115109533	2021-04-07T17:15:00	2021-04-07T17:45:00	EXHIBITION
179046266	115123235	2021-04-07T17:30:00	2021-04-07T18:30:00	EXHIBITION
179046286	115123247	2021-04-07T17:30:00	2021-04-07T18:30:00	EXHIBITION
179345954	114156533	2021-04-08T10:00:00	2021-04-08T16:00:00	OPEN_HOURS
179346072	114156533	2021-04-08T10:00:00	2021-04-08T16:00:00	OPEN_HOURS
179367996	114130813	2021-04-08T11:30:00	2021-04-08T14:30:00	OPEN_HOURS
179367997	114130813	2021-04-08T11:30:00	2021-04-08T14:30:00	OPEN_HOURS
179368087	114130813	2021-04-08T11:30:00	2021-04-08T14:30:00	OPEN_HOURS
179368000	114130813	2021-04-08T11:30:00	2021-04-08T14:30:00	OPEN_HOURS
179368076	114130813	2021-04-08T11:30:00	2021-04-08T14:30:00	OPEN_HOURS
179367987	114130813	2021-04-08T11:30:00	2021-04-08T14:30:00	OPEN_HOURS
179367986	114130813	2021-04-08T11:30:00	2021-04-08T14:30:00	OPEN_HOURS
179368026	114130813	2021-04-08T11:30:00	2021-04-08T14:30:00	OPEN_HOURS
179367977	114130813	2021-04-08T11:30:00	2021-04-08T14:30:00	OPEN_HOURS
179367976	114130813	2021-04-08T11:30:00	2021-04-08T14:30:00	OPEN_HOURS
179345883	115097308	2021-04-08T16:30:00	2021-04-08T18:00:00	OPEN_HOURS
179367995	115100624	2021-04-08T16:30:00	2021-04-08T18:00:00	OPEN_HOURS
179386680	115126755	2021-04-08T16:45:00	2021-04-08T17:30:00	EXHIBITION
179382474	115097020	2021-04-08T17:00:00	2021-04-08T17:30:00	EXHIBITION
179388765	115125279	2021-04-08T17:45:00	2021-04-08T18:15:00	EXHIBITION
179345954	115131451	2021-04-09T10:00:00	2021-04-09T16:00:00	OPEN_HOURS
179346072	115131451	2021-04-09T10:00:00	2021-04-09T16:00:00	OPEN_HOURS
179378437	115082043	2021-04-09T13:00:00	2021-04-09T13:30:00	EXHIBITION
179391118	115133791	2021-04-09T17:00:00	2021-04-09T17:40:00	EXHIBITION
179376846	115109534	2021-04-10T09:00:00	2021-04-10T09:30:00	EXHIBITION
179390766	115131690	2021-04-10T09:00:00	2021-04-10T09:30:00	EXHIBITION
179368031	115123300	2021-04-10T09:30:00	2021-04-10T10:30:00	EXHIBITION
179367989	115123306	2021-04-10T09:30:00	2021-04-10T10:30:00	EXHIBITION
179368030	115123326	2021-04-10T09:30:00	2021-04-10T10:30:00	EXHIBITION
179368001	115123340	2021-04-10T09:30:00	2021-04-10T10:30:00	EXHIBITION
179368096	115123354	2021-04-10T09:30:00	2021-04-10T10:30:00	EXHIBITION
179368097	115123412	2021-04-10T09:30:00	2021-04-10T10:30:00	EXHIBITION
179367979	115123436	2021-04-10T09:30:00	2021-04-10T10:30:00	EXHIBITION
179368088	115123446	2021-04-10T09:30:00	2021-04-10T10:30:00	EXHIBITION
179388765	115125278	2021-04-10T09:30:00	2021-04-10T10:00:00	EXHIBITION
179389706	115129590	2021-04-10T09:30:00	2021-04-10T10:00:00	EXHIBITION
179376660	115100658	2021-04-10T09:45:00	2021-04-10T10:15:00	EXHIBITION
179345883	113991379	2021-04-10T10:00:00	2021-04-10T16:00:00	OPEN_HOURS
179367995	114004588	2021-04-10T10:00:00	2021-04-10T16:00:00	OPEN_HOURS
179384116	114037894	2021-04-10T10:00:00	2021-04-10T14:00:00	OPEN_HOURS
179382977	115112425	2021-04-10T10:00:00	2021-04-10T10:40:00	EXHIBITION
179389098	115124010	2021-04-10T10:00:00	2021-04-10T10:45:00	EXHIBITION
179389091	115124195	2021-04-10T10:00:00	2021-04-10T10:30:00	EXHIBITION
179390614	115130899	2021-04-10T10:00:00	2021-04-10T10:30:00	EXHIBITION
179345954	115131452	2021-04-10T10:00:00	2021-04-10T16:00:00	OPEN_HOURS
179346072	115131452	2021-04-10T10:00:00	2021-04-10T16:00:00	OPEN_HOURS
179389030	115131478	2021-04-10T10:00:00	2021-04-10T10:45:00	EXHIBITION
