ListingId	DateTime	URL
67009	2022-10-03T13:09:39.967200+11:00	10-hakea-crescent-oconnor-act-2602
67010	2022-10-03T14:04:20.161812+11:00	35-liffey-circuit-kaleen-act-2617
67012	2022-10-04T09:25:10.965731+11:00	149-ida-west-street-bonner-act-2914
67014	2022-10-04T09:57:46.609191+11:00	2d-4-avoca-place-fisher-act-2611
67016	2022-10-04T10:28:22.236267+11:00	14-1-gungahlin-place-gungahlin-act-2912
67017	2022-10-04T10:49:58.508778+11:00	702-2-batman-street-braddon-act-2612
67018	2022-10-04T10:51:53.537198+11:00	7-10-ipima-street-braddon-act-2612
67534	2022-10-04T11:55:43.966882+11:00	186-mabo-boulevard-bonner-act-2914
67536	2022-10-04T12:50:41.910396+11:00	20-batchelor-street-torrens-act-2607
67537	2022-10-04T13:02:34.812329+11:00	14-57-benjamin-way-belconnen-act-2617
67539	2022-10-04T13:17:48.003250+11:00	1-17-combo-court-harrison-act-2914
67540	2022-10-04T13:28:47.044189+11:00	14-60-john-gorton-drive-coombs-act-2611
67541	2022-10-04T13:43:21.332095+11:00	97-ebden-street-ainslie-act-2602
67542	2022-10-04T13:46:52.682466+11:00	23-alawa-street-waramanga-act-2611
67545	2022-10-04T14:46:25.545460+11:00	42-gallagher-street-kambah-act-2902
67547	2022-10-04T14:48:17.290582+11:00	71-142-anketell-street-greenway-act-2900
67549	2022-10-04T14:59:16.147142+11:00	43-overall-avenue-casey-act-2913
67555	2022-10-04T15:31:48.361759+11:00	134-54-printers-way-kingston-act-2604
67556	2022-10-04T15:43:26.076919+11:00	5-gore-street-higgins-act-2615
67557	2022-10-04T15:55:24.130521+11:00	6-52-macleay-street-turner-act-2612
67560	2022-10-04T16:37:46.253364+11:00	1b-buntine-cres-isaacs-act-2607
67561	2022-10-04T16:46:42.803755+11:00	33-311-anketell-street-greenway-act-2900
67564	2022-10-04T17:57:59.488480+11:00	1127-cotter-rd-stromlo-act-2611
67575	2022-10-05T09:55:33.603465+11:00	3-6-kudyera-place-ngunnawal-act-2913
67576	2022-10-05T10:00:09.502739+11:00	313-38-gozzard-street-gungahlin-act-2912
67588	2022-10-05T11:10:21.579746+11:00	339-26-anzac-park-campbell-act-2612
67592	2022-10-05T11:12:53.563392+11:00	117-32-blackall-street-barton-act-2600
67595	2022-10-05T11:47:00.685348+11:00	22-28-springvale-drive-hawker-act-2614
67596	2022-10-05T11:34:08.435752+11:00	4-higham-place-dunlop-act-2615
67598	2022-10-05T12:01:37.843748+11:00	115-100-gungahlin-place-gungahlin-act-2912
67601	2022-10-05T12:51:58.850293+11:00	25-44-were-street-calwell-act-2905
67609	2022-10-05T13:57:13.273402+11:00	115-2-newchurch-street-coombs-act-2611
67614	2022-10-05T14:46:57.137200+11:00	47-spalding-street-flynn-act-2615
67620	2022-10-05T15:16:25.218093+11:00	118-98-corinna-street-phillip-act-2606
67626	2022-10-05T16:01:31.129093+11:00	2005-15-bowes-street-phillip-act-2606
67627	2022-10-05T16:09:46.190575+11:00	14-29-forbes-street-turner-act-2612
67628	2022-10-05T16:03:47.855477+11:00	18-monaro-crescent-red-hill-act-2603
67632	2022-10-05T16:17:32.658389+11:00	31-tarrant-crescent-dunlop-act-2615
67633	2022-10-05T16:20:58.729289+11:00	9-47-mcmillan-crescent-griffith-act-2603
67635	2022-10-05T16:36:23.334709+11:00	37-holden-crescent-wanniassa-act-2903
67640	2022-10-05T17:46:25.183079+11:00	15-maurice-pl-garran-act-2605
67641	2022-10-05T21:17:30.512472+11:00	3-25-mackennal-street-lyneham-act-2602
67651	2022-10-06T09:01:10.893962+11:00	79-140-thynne-street-bruce-act-2617
67655	2022-10-06T09:16:25.047275+11:00	6-grounds-crescent-greenway-act-2900
67658	2022-10-06T09:36:20.412013+11:00	16-125-thynne-street-bruce-act-2617
67660	2022-10-06T09:46:54.215659+11:00	44-1-bon-scott-cresent-moncrieff-act-2914
67662	2022-10-06T09:47:06.861143+11:00	29-35-edie-payne-close-nicholls-act-2913
67667	2022-10-06T10:16:21.587575+11:00	224-45-ainslie-avenue-braddon-act-2612
67668	2022-10-06T10:32:00.970427+11:00	4-12-manity-court-ngunnawal-act-2913
67673	2022-10-06T10:42:21.221027+11:00	89-sherbrooke-street-ainslie-act-2602
67676	2022-10-06T11:01:23.674260+11:00	28-15-fox-place-lyneham-act-2602
67678	2022-10-06T11:01:23.703207+11:00	3-15-john-cleland-crescent-florey-act-2615
67688	2022-10-06T11:24:07.787196+11:00	24-50-hillcrest-street-crace-act-2911
67689	2022-10-06T11:36:27.237905+11:00	44-diamond-street-amaroo-act-2914
67690	2022-10-06T11:46:26.698602+11:00	11-braine-street-page-act-2614
67691	2022-10-06T11:58:10.900212+11:00	12-zeidler-street-gungahlin-act-2912
67695	2022-10-06T12:12:51.685883+11:00	918-15-bowes-street-phillip-act-2606
67696	2022-10-06T12:19:38.153483+11:00	56-lewis-luxton-avenue-gordon-act-2906
67697	2022-10-06T12:41:38.653709+11:00	40-81-box-hill-avenue-conder-act-2906
67698	2022-10-06T12:46:23.225157+11:00	513-100-swain-street-gungahlin-act-2912
67709	2022-10-06T14:09:44.628235+11:00	200-12-limburg-way-greenway-act-2900
67710	2022-10-06T14:06:19.963421+11:00	18-sturdee-crescent-monash-act-2904
67712	2022-10-06T14:25:19.597463+11:00	4-gatehouse-place-belconnen-act-2617
67717	2022-10-06T15:18:23.333033+11:00	1b-braggett-street-gungahlin-act-2912
